HxLxD,Height,Length,Depth,"""C"" for custom ""S"" for special",Panels Long,Panels Deep,"Price with 1"" wire and PC Steel Pitched Roof","Discount for 1"" wire roof instead of pitched roof","Addl. 1"" wire floor option (bolted in on larger cages - removable on smaller cages - or wire roof add on (in addition to steel roof)","Bolted on bottom only ""B"" or removable option ""R""  (bolt on wire floor keeps varmets out, can also sub for other diamenters or solid materials)",Price Per Divider to split the Length (goes front to back in the cage),Price Per Divider to split the depth (goes left to right in cage),Silver Alum Frame Upgrade,Alum/Silver Roof Upgrade,Printed Background on Black Granite Laminate (per panel) Bird,Printed Background on Black Granite Laminate (per panel) Bird,Printed Background on Aluminum Laminate (per panel) Bird,Printed Background on Aluminum Laminate (per panel) Bird,"Safety Catch 1"" pc wire","DOUBLE Safety Catch 1"" pc wire","Extra Door (in place of a panel - 1"" pc wire)",Pull Out Tray Price,Powder coated aluminum upgrade pull out tray,cut to size washable lenolium - fits in tray or sit on floor,bird special price,cat regular price,cat special price
60-270-24,60,270,24,c,9,1,7460,2532,938,R,273,1637,261,408,122,98,155,124,812,650,120,675.00,877.50,243.00,0,7092.00,0
60-270-30,60,270,30,c,9,1,7460,3195,1010,R,268,1637,264,488,122,122,155,155,812,650,122,843.75,1096.88,303.75,0,7092.00,0
60-270-36,60,270,36,c,9,1,8539,3720,1220,R,302,1638,267,567,122,146,155,186,812,650,124,1012.50,1316.25,364.50,0,8171.00,0
60-270-42,60,270,42,c,9,1,9079,4375,1300,R,317,1638,270,647,122,171,155,217,812,650,127,1181.25,1535.63,425.25,0,8711.00,0
60-270-48,60,270,48,c,9,2,9948,4717,1693,R,455,1649,283,726,122,98,155,124,812,650,120,1350.00,1755.00,486.00,0,9543.00,0
60-270-60,60,270,60,c,9,2,10252,5992,1888,R,452,1649,288,885,122,122,155,155,812,650,122,1687.50,2193.75,607.50,0,9847.00,0
60-270-72,60,270,72,c,9,2,12084,7075,2275,R,514,1650,293,1044,122,146,155,186,812,650,124,2025.00,2632.50,729.00,0,11678.00,0
60-270-84,60,270,84,c,9,2,13151,8124,2696,R,544,1651,298,1203,122,171,155,217,812,650,127,2362.50,3071.25,850.50,0,12746.00,0
60-270-90,60,270,90,c,9,2,12716,8526,3029,R,524,1651,300,1283,122,183,155,233,812,650,128,2531.25,3290.63,911.25,0,12311.00,0
60-270-120,60,270,120,c,9,3,16939,9778,6652,B,709,1664,323,1920,122,163,155,207,812,650,126,3375.00,4387.50,1215.00,0,16497.00,0
60-270-150,60,270,150,c,9,4,22437,11436,8969,B,894,1676,346,2378,122,152,155,194,812,650,125,4218.75,5484.38,1518.75,0,21958.00,0
60-270-180,60,270,180,c,9,4,27400,13612,10768,B,1027,1678,356,2835,122,183,155,233,812,650,128,5062.50,6581.25,1822.50,0,26922.00,0
60-270-210,60,270,210,c,9,7,31971,16495,11860,B,1470,1711,408,3293,122,122,155,155,812,650,122,5906.25,7678.13,2126.25,0,31381.00,0
60-270-240,60,270,240,c,9,8,35758,18412,13918,B,1667,1723,432,3750,122,122,155,155,812,650,122,6750.00,8775.00,2430.00,0,35132.00,0
60-300-12,60,300,12,c,10,1,6976,1454,746,R,250,1814,278,274,122,49,155,62,812,650,115,375.00,487.50,135.00,0,6571.00,0
60-300-18,60,300,18,c,10,1,7564,2196,814,R,265,1815,282,361,122,73,155,93,812,650,117,562.50,731.25,202.50,0,7159.00,0
60-300-24,60,300,24,c,10,1,8153,2818,1002,R,280,1815,285,448,122,98,155,124,812,650,120,750.00,975.00,270.00,0,7747.00,0
60-300-30,60,300,30,c,10,1,8152,3421,1209,R,274,1816,288,535,122,122,155,155,812,650,122,937.50,1218.75,337.50,0,7747.00,0
60-300-36,60,300,36,c,10,1,9329,4146,1294,R,309,1816,291,622,122,146,155,186,812,650,124,1125.00,1462.50,405.00,0,8924.00,0
60-300-42,60,300,42,c,10,1,9918,4576,1674,R,324,1816,294,709,122,171,155,217,812,650,127,1312.50,1706.25,472.50,0,9512.00,0
60-300-48,60,300,48,c,10,2,10835,5284,1776,R,462,1827,307,796,122,98,155,124,812,650,120,1500.00,1950.00,540.00,0,10393.00,0
60-300-60,60,300,60,c,10,2,11168,6524,2156,R,459,1828,312,970,122,122,155,155,812,650,122,1875.00,2437.50,675.00,0,10726.00,0
60-300-72,60,300,72,c,10,2,13166,7730,2570,R,521,1829,317,1144,122,146,155,186,812,650,124,2250.00,2925.00,810.00,0,12724.00,0
60-300-84,60,300,84,c,10,2,14331,8901,3019,R,551,1829,322,1318,122,171,155,217,812,650,127,2625.00,3412.50,945.00,0,13889.00,0
60-300-90,60,300,90,c,10,2,13857,9364,3366,R,531,1830,324,1405,122,183,155,233,812,650,128,2812.50,3656.25,1012.50,0,13415.00,0
60-300-120,60,300,120,c,10,3,18305,10358,7622,B,716,1842,347,2080,122,163,155,207,812,650,126,3750.00,4875.00,1350.00,0,17826.00,0
60-300-150,60,300,150,c,10,4,24215,13060,9270,B,901,1854,370,2575,122,152,155,194,812,650,125,4687.50,6093.75,1687.50,0,23699.00,0
60-300-180,60,300,180,c,10,4,29575,14716,11964,B,1034,1856,380,3070,122,183,155,233,812,650,128,5625.00,7312.50,2025.00,0,29059.00,0
60-300-210,60,300,210,c,10,7,34417,17601,13429,B,1477,1889,432,3565,122,122,155,155,812,650,122,6562.50,8531.25,2362.50,0,33791.00,0
60-300-240,60,300,240,c,10,8,38477,19780,15600,B,1674,1901,456,4060,122,122,155,155,812,650,122,7500.00,9750.00,2700.00,0,37813.00,0
60-330-12,60,330,12,c,11,1,7590,1625,800,R,257,1993,302,302,122,49,155,62,812,650,115,412.50,536.25,148.50,0,7148.00,0
60-330-18,60,330,18,c,11,1,8237,2333,985,R,272,1993,306,398,122,73,155,93,812,650,117,618.75,804.38,222.75,0,7795.00,0
60-330-24,60,330,24,c,11,1,8884,3144,1066,R,287,1994,309,494,122,98,155,124,812,650,120,825.00,1072.50,297.00,0,8442.00,0
60-330-30,60,330,30,c,11,1,8888,3825,1278,R,280,1994,312,590,122,122,155,155,812,650,122,1031.25,1340.63,371.25,0,8446.00,0
60-330-36,60,330,36,c,11,1,10178,4350,1645,R,316,1994,315,686,122,146,155,186,812,650,124,1237.50,1608.75,445.50,0,9736.00,0
60-330-42,60,330,42,c,11,1,10824,5135,1753,R,331,1995,318,782,122,171,155,217,812,650,127,1443.75,1876.88,519.75,0,10382.00,0
60-330-48,60,330,48,c,11,2,11801,5920,1860,R,469,2006,331,878,122,98,155,124,812,650,120,1650.00,2145.00,594.00,0,11322.00,0
60-330-60,60,330,60,c,11,2,12175,7316,2250,R,465,2006,336,1070,122,122,155,155,812,650,122,2062.50,2681.25,742.50,0,11696.00,0
60-330-72,60,330,72,c,11,2,14365,8485,2865,R,528,2007,341,1262,122,146,155,186,812,650,124,2475.00,3217.50,891.00,0,13886.00,0
60-330-84,60,330,84,c,11,2,15647,9793,3342,R,558,2008,346,1454,122,171,155,217,812,650,127,2887.50,3753.75,1039.50,0,15169.00,0
60-330-90,60,330,90,c,11,2,15134,10325,3703,R,537,2008,348,1550,122,183,155,233,812,650,128,3093.75,4021.88,1113.75,0,14655.00,0
60-330-120,60,330,120,c,11,3,20032,11942,7898,B,722,2021,371,2300,122,163,155,207,812,650,126,4125.00,5362.50,1485.00,0,19516.00,0
60-330-150,60,330,150,c,11,4,26500,14286,10354,B,907,2033,394,2848,122,152,155,194,812,650,125,5156.25,6703.13,1856.25,0,25947.00,0
60-330-180,60,330,180,c,11,4,32402,16280,13160,B,1041,2035,404,3395,122,183,155,233,812,650,128,6187.50,8043.75,2227.50,0,31849.00,0
60-330-210,60,330,210,c,11,7,37625,19242,14998,B,1484,2068,456,3943,122,122,155,155,812,650,122,7218.75,9384.38,2598.75,0,36962.00,0
60-330-240,60,330,240,c,11,8,42065,21759,17281,B,1681,2080,480,4490,122,122,155,155,812,650,122,8250.00,10725.00,2970.00,0,41365.00,0
60-360-12,60,360,12,c,12,1,8185,1771,854,R,264,2171,326,327,122,49,155,62,812,650,115,450.00,585.00,162.00,0,7706.00,0
60-360-18,60,360,18,c,12,1,8881,2549,1044,R,279,2172,330,431,122,73,155,93,812,650,117,675.00,877.50,243.00,0,8402.00,0
60-360-24,60,360,24,c,12,1,9576,3309,1251,R,294,2172,333,534,122,98,155,124,812,650,120,900.00,1170.00,324.00,0,9097.00,0
60-360-30,60,360,30,c,12,1,9580,4181,1346,R,287,2173,336,638,122,122,155,155,812,650,122,1125.00,1462.50,405.00,0,9101.00,0
60-360-36,60,360,36,c,12,1,10967,4776,1719,R,323,2173,339,741,122,146,155,186,812,650,124,1350.00,1755.00,486.00,0,10488.00,0
60-360-42,60,360,42,c,12,1,11663,5631,1832,R,338,2173,342,845,122,171,155,217,812,650,127,1575.00,2047.50,567.00,0,11184.00,0
60-360-48,60,360,48,c,12,2,12688,6330,2100,R,476,2184,355,948,122,98,155,124,812,650,120,1800.00,2340.00,648.00,0,12172.00,0
60-360-60,60,360,60,c,12,2,13092,7848,2517,R,472,2185,360,1155,122,122,155,155,812,650,122,2250.00,2925.00,810.00,0,12576.00,0
60-360-72,60,360,72,c,12,2,15448,9140,3160,R,535,2186,365,1362,122,146,155,186,812,650,124,2700.00,3510.00,972.00,0,14932.00,0
60-360-84,60,360,84,c,12,2,16827,10570,3665,R,565,2186,370,1569,122,171,155,217,812,650,127,3150.00,4095.00,1134.00,0,16312.00,0
60-360-90,60,360,90,c,12,2,16276,11163,4039,R,544,2187,372,1673,122,183,155,233,812,650,128,3375.00,4387.50,1215.00,0,15760.00,0
60-360-120,60,360,120,c,12,3,21398,12521,8869,B,729,2199,395,2460,122,163,155,207,812,650,126,4500.00,5850.00,1620.00,0,20846.00,0
60-360-150,60,360,150,c,12,4,28278,15128,11437,B,913,2211,418,3045,122,152,155,194,812,650,125,5625.00,7312.50,2025.00,0,27688.00,0
60-360-180,60,360,180,c,12,4,34577,17383,14357,B,1048,2213,428,3630,122,183,155,233,812,650,128,6750.00,8775.00,2430.00,0,33987.00,0
60-360-210,60,360,210,c,12,7,40071,21479,15436,B,1491,2246,480,4215,122,122,155,155,812,650,122,7875.00,10237.50,2835.00,0,39371.00,0
60-360-240,60,360,240,c,12,8,44783,23127,18963,B,1688,2258,504,4800,122,122,155,155,812,650,122,9000.00,11700.00,3240.00,0,44046.00,0
72-12-12,72,12,12,c,1,1,1422,55,125,R,185,166,100,22,59,59,74,74,887,710,120,15.00,19.50,5.40,0,1334.00,0
72-18-12,72,18,12,c,1,1,1462,84,136,R,186,182,100,27,88,59,112,74,887,710,120,22.50,29.25,8.10,0,1374.00,0
72-18-18,72,18,18,c,1,1,1547,147,148,R,202,182,100,38,88,88,112,112,887,710,122,33.75,43.88,12.15,0,1459.00,0
72-24-12,72,24,12,c,1,1,1503,113,147,R,186,198,100,32,117,59,149,74,887,710,120,30.00,39.00,10.80,0,1415.00,0
72-24-18,72,24,18,c,1,1,1596,191,159,R,202,199,100,44,117,88,149,112,887,710,122,45.00,58.50,16.20,0,1508.00,0
72-24-24,72,24,24,c,1,1,1689,268,172,R,219,199,100,56,117,117,149,149,887,710,124,60.00,78.00,21.60,0,1601.00,0
72-30-12,72,30,12,c,1,1,1435,143,157,R,187,200,100,37,146,59,186,74,887,710,120,37.50,48.75,13.50,0,1347.00,0
72-30-18,72,30,18,c,1,1,1528,234,171,R,203,200,100,51,146,88,186,112,887,710,122,56.25,73.13,20.25,0,1440.00,0
72-30-24,72,30,24,c,1,1,1622,325,185,R,219,200,100,64,146,117,186,149,887,710,124,75.00,97.50,27.00,0,1534.00,0
72-30-30,72,30,30,c,1,1,1850,416,199,R,220,200,100,78,146,146,186,186,887,710,127,93.75,121.88,33.75,1581,1762.00,1493
72-36-12,72,36,12,c,1,1,1584,172,168,R,187,231,100,42,176,59,223,74,887,710,120,45.00,58.50,16.20,0,1496.00,0
72-36-18,72,36,18,c,1,1,1695,277,183,R,203,232,100,57,176,88,223,112,887,710,122,67.50,87.75,24.30,0,1607.00,0
72-36-24,72,36,24,c,1,1,1806,382,198,R,220,232,100,72,176,117,223,149,887,710,124,90.00,117.00,32.40,0,1718.00,0
72-36-30,72,36,30,c,1,1,1777,487,213,R,220,232,100,87,176,146,223,186,887,710,127,112.50,146.25,40.50,0,1689.00,0
72-36-36,72,36,36,c,1,1,2028,593,227,R,253,233,100,102,176,176,223,223,887,710,129,135.00,175.50,48.60,0,1940.00,0
72-42-12,72,42,12,c,2,1,2019,201,179,R,193,351,100,47,102,59,130,74,887,710,120,52.50,68.25,18.90,0,1887.00,0
72-42-18,72,42,18,c,2,1,2139,320,195,R,209,352,100,64,102,88,130,112,887,710,122,78.75,102.38,28.35,0,2007.00,0
72-42-24,72,42,24,c,2,1,2259,439,211,R,225,352,101,80,102,117,130,149,887,710,124,105.00,136.50,37.80,0,2127.00,0
72-42-30,72,42,30,c,2,1,2211,559,226,R,225,352,104,97,102,146,130,186,887,710,127,131.25,170.63,47.25,0,2078.00,0
72-42-36,72,42,36,c,2,1,2500,678,242,R,258,353,107,113,102,176,130,223,887,710,129,157.50,204.75,56.70,0,2367.00,0
72-42-42,72,42,42,c,2,2,2977,797,258,R,396,364,124,130,102,102,130,130,887,710,123,183.75,238.88,66.15,0,2801.00,0
72-48-12,72,48,12,c,2,1,2060,230,190,R,193,368,100,52,117,59,149,74,887,710,120,60.00,78.00,21.60,0,1928.00,0
72-48-18,72,48,18,c,2,1,2189,363,207,R,209,368,100,70,117,88,149,112,887,710,122,90.00,117.00,32.40,0,2057.00,0
72-48-24,72,48,24,c,2,1,2318,497,223,R,226,368,102,88,117,117,149,149,887,710,124,120.00,156.00,43.20,0,2186.00,0
72-48-30,72,48,30,c,2,1,2273,630,240,R,226,369,106,106,117,146,149,186,887,710,127,150.00,195.00,54.00,0,2140.00,0
72-48-36,72,48,36,c,2,1,2576,763,257,R,259,369,109,124,117,176,149,223,887,710,129,180.00,234.00,64.80,0,2444.00,0
72-48-42,72,48,42,c,2,2,3063,896,274,R,397,381,126,142,117,102,149,130,887,710,123,210.00,273.00,75.60,0,2886.00,0
72-48-48,72,48,48,c,2,2,3187,1030,290,R,413,381,128,160,117,117,149,149,887,710,124,240.00,312.00,86.40,0,3010.00,0
72-60-12,72,60,12,c,2,1,1992,289,211,R,194,385,100,62,146,59,186,74,887,710,120,75.00,97.50,27.00,0,1860.00,0
72-60-18,72,60,18,c,2,1,2127,450,230,R,210,385,102,83,146,88,186,112,887,710,122,112.50,146.25,40.50,0,1995.00,0
72-60-24,72,60,24,c,2,1,2262,611,249,R,227,385,106,104,146,117,186,149,887,710,124,150.00,195.00,54.00,0,2129.00,0
72-60-30,72,60,30,c,2,1,2582,772,268,R,226,385,109,125,146,146,186,186,887,710,127,187.50,243.75,67.50,2211,2450.00,2078
72-60-36,72,60,36,c,2,1,2531,934,286,R,259,385,112,146,146,176,186,223,887,710,129,225.00,292.50,81.00,0,2399.00,0
72-60-42,72,60,42,c,2,2,3004,1095,305,R,397,385,129,167,146,102,186,130,887,710,123,262.50,341.25,94.50,0,2827.00,0
72-60-48,72,60,48,c,2,2,3134,1100,480,R,414,385,131,188,146,117,186,149,887,710,124,300.00,390.00,108.00,0,2957.00,0
72-60-60,72,60,60,c,2,2,3659,1405,535,R,417,385,136,230,146,146,186,186,887,710,127,375.00,487.50,135.00,3129,3483.00,2952
72-72-12,72,72,12,c,2,1,2240,372,233,R,195,433,102,75,176,59,223,74,887,710,120,90.00,117.00,32.40,0,2108.00,0
72-72-18,72,72,18,c,2,1,2414,569,254,R,211,434,106,101,176,88,223,112,887,710,122,135.00,175.50,48.60,0,2282.00,0
72-72-24,72,72,24,c,2,1,2588,766,274,R,227,434,109,126,176,117,223,149,887,710,124,180.00,234.00,64.80,0,2456.00,0
72-72-30,72,72,30,c,2,1,2561,962,295,R,227,435,112,152,176,146,223,186,887,710,127,225.00,292.50,81.00,0,2429.00,0
72-72-36,72,72,36,c,2,1,2936,1159,316,R,260,435,115,177,176,176,223,223,887,710,129,270.00,351.00,97.20,0,2804.00,0
72-72-42,72,72,42,c,2,2,3468,1208,484,R,398,446,132,203,176,102,223,130,887,710,123,315.00,409.50,113.40,0,3292.00,0
72-72-48,72,72,48,c,2,2,3637,1396,514,R,415,447,134,228,176,117,223,149,887,710,124,360.00,468.00,129.60,0,3460.00,0
72-72-60,72,72,60,c,2,2,3683,1772,573,R,418,448,139,279,176,146,223,186,887,710,127,450.00,585.00,162.00,0,3506.00,0
72-72-72,72,72,72,c,2,2,4312,2148,632,R,480,448,144,330,176,176,223,223,887,710,129,540.00,702.00,194.40,0,4136.00,0
72-84-12,72,84,12,c,3,1,2716,431,254,R,201,570,125,85,137,59,174,74,887,710,120,105.00,136.50,37.80,0,2539.00,0
72-84-18,72,84,18,c,3,1,2908,655,277,R,217,570,128,114,137,88,174,112,887,710,122,157.50,204.75,56.70,0,2731.00,0
72-84-24,72,84,24,c,3,1,3100,880,300,R,233,571,131,142,137,117,174,149,887,710,124,210.00,273.00,75.60,0,2923.00,0
72-84-30,72,84,30,c,3,1,3057,1105,323,R,233,571,134,171,137,146,174,186,887,710,127,262.50,341.25,94.50,0,2880.00,0
72-84-36,72,84,36,c,3,1,3484,1191,484,R,266,571,138,199,137,176,174,223,887,710,129,315.00,409.50,113.40,0,3307.00,0
72-84-42,72,84,42,c,3,2,4034,1407,516,R,404,583,154,228,137,102,174,130,887,710,123,367.50,477.75,132.30,0,3813.00,0
72-84-48,72,84,48,c,3,2,4221,1623,547,R,421,583,157,256,137,117,174,149,887,710,124,420.00,546.00,151.20,0,4000.00,0
72-84-60,72,84,60,c,3,2,4261,2054,611,R,423,584,162,313,137,146,174,186,887,710,127,525.00,682.50,189.00,0,4040.00,0
72-84-72,72,84,72,c,3,2,4968,2295,865,R,486,585,166,370,137,176,174,223,887,710,129,630.00,819.00,226.80,0,4747.00,0
72-84-84,72,84,84,c,3,3,5712,2709,946,R,641,597,187,427,137,137,174,174,887,710,126,735.00,955.50,264.60,0,5447.00,0
72-90-12,72,90,12,c,3,1,2566,460,265,R,201,570,126,90,146,59,186,74,887,710,120,112.50,146.25,40.50,0,2389.00,0
72-90-18,72,90,18,c,3,1,2750,698,289,R,217,570,130,120,146,88,186,112,887,710,122,168.75,219.38,60.75,0,2574.00,0
72-90-24,72,90,24,c,3,1,2935,937,313,R,234,570,133,150,146,117,186,149,887,710,124,225.00,292.50,81.00,0,2758.00,0
72-90-30,72,90,30,c,3,1,3359,1176,337,R,233,570,136,180,146,146,186,186,887,710,127,281.25,365.63,101.25,2879,3183.00,2702
72-90-36,72,90,36,c,3,1,3303,1276,499,R,267,570,139,210,146,176,186,223,887,710,129,337.50,438.75,121.50,0,3127.00,0
72-90-42,72,90,42,c,3,2,3825,1506,532,R,405,570,156,240,146,102,186,130,887,710,123,393.75,511.88,141.75,0,3605.00,0
72-90-48,72,90,48,c,3,2,4005,1736,564,R,421,570,158,270,146,117,186,149,887,710,124,450.00,585.00,162.00,0,3784.00,0
72-90-60,72,90,60,c,3,2,4707,2196,629,R,424,570,163,330,146,146,186,186,887,710,127,562.50,731.25,202.50,4021,4486.00,3800
72-90-72,72,90,72,c,3,2,4723,2464,886,R,487,570,168,390,146,176,186,223,887,710,129,675.00,877.50,243.00,0,4502.00,0
72-90-84,72,90,84,c,3,3,5431,2907,968,R,641,570,188,450,146,137,186,174,887,710,126,787.50,1023.75,283.50,0,5166.00,0
72-90-90,72,90,90,c,3,3,6054,3128,1010,R,614,570,190,480,146,146,186,186,887,710,127,843.75,1096.88,303.75,5164,5789.00,4898
72-120-12,72,120,12,c,4,1,3123,606,319,R,208,755,154,115,146,59,186,74,887,710,120,150.00,195.00,54.00,0,2903.00,0
72-120-18,72,120,18,c,4,1,3349,915,348,R,225,755,157,153,146,88,186,112,887,710,122,225.00,292.50,81.00,0,3128.00,0
72-120-24,72,120,24,c,4,1,3574,1102,498,R,241,755,160,190,146,117,186,149,887,710,124,300.00,390.00,108.00,0,3354.00,0
72-120-30,72,120,30,c,4,1,4092,1402,535,R,240,755,163,228,146,146,186,186,887,710,127,375.00,487.50,135.00,3509,3871.00,3287
72-120-36,72,120,36,c,4,1,4026,1702,573,R,274,755,166,265,146,176,186,223,887,710,129,450.00,585.00,162.00,0,3805.00,0
72-120-42,72,120,42,c,4,2,4589,2002,611,R,412,755,183,303,146,102,186,130,887,710,123,525.00,682.50,189.00,0,4324.00,0
72-120-48,72,120,48,c,4,2,4810,2146,804,R,428,755,186,340,146,117,186,149,887,710,124,600.00,780.00,216.00,0,4545.00,0
72-120-60,72,120,60,c,4,2,5664,2728,897,R,430,755,190,415,146,146,186,186,887,710,127,750.00,975.00,270.00,4839,5399.00,4573
72-120-72,72,120,72,c,4,2,5693,3119,1181,R,494,755,195,490,146,176,186,223,887,710,129,900.00,1170.00,324.00,0,5428.00,0
72-120-84,72,120,84,c,4,3,6483,3684,1291,R,649,755,215,565,146,137,186,174,887,710,126,1050.00,1365.00,378.00,0,6174.00,0
72-120-90,72,120,90,c,4,3,7236,3966,1346,R,621,755,218,603,146,146,186,186,887,710,127,1125.00,1462.50,405.00,6169,6927.00,5859
72-120-120,72,120,120,c,4,4,9709,4562,3188,B,811,755,245,940,146,146,186,186,887,710,127,1500.00,1950.00,540.00,8249,9355.00,7895
72-150-12,72,150,12,c,4,1,3326,777,373,R,211,837,162,143,183,59,233,74,887,710,120,187.50,243.75,67.50,0,3105.00,0
72-150-18,72,150,18,c,4,1,3601,1163,407,R,227,837,165,190,183,88,233,112,887,710,122,281.25,365.63,101.25,0,3380.00,0
72-150-24,72,150,24,c,4,1,3876,1428,562,R,243,837,168,236,183,117,233,149,887,710,124,375.00,487.50,135.00,0,3655.00,0
72-150-30,72,150,30,c,4,1,4474,1806,604,R,242,837,171,283,183,146,233,186,887,710,127,468.75,609.38,168.75,3828,4254.00,3606
72-150-36,72,150,36,c,4,1,4426,2183,647,R,276,837,174,329,183,176,233,223,887,710,129,562.50,731.25,202.50,0,4205.00,0
72-150-42,72,150,42,c,4,2,5039,2413,837,R,414,837,191,376,183,102,233,130,887,710,123,656.25,853.13,236.25,0,4774.00,0
72-150-48,72,150,48,c,4,2,5309,2782,888,R,431,837,194,422,183,117,233,149,887,710,124,750.00,975.00,270.00,0,5044.00,0
72-150-60,72,150,60,c,4,2,6317,3345,1165,R,432,837,198,515,183,146,233,186,887,710,127,937.50,1218.75,337.50,5383,6052.00,5117
72-150-72,72,150,72,c,4,2,6390,4065,1285,R,496,837,203,608,183,176,233,223,887,710,129,1125.00,1462.50,405.00,0,6125.00,0
72-150-84,72,150,84,c,4,3,7279,4367,1823,R,651,837,223,701,183,137,233,174,887,710,126,1312.50,1706.25,472.50,0,6970.00,0
72-150-90,72,150,90,c,4,3,8159,4709,1901,R,623,837,226,748,183,146,233,186,887,710,127,1406.25,1828.13,506.25,6937,7850.00,6628
72-150-120,72,150,120,c,4,4,11082,5451,4159,B,813,837,253,1160,183,146,233,186,887,710,127,1875.00,2437.50,675.00,9392,10728.00,9038
72-150-150,72,150,150,c,4,4,14296,7300,4635,B,893,837,263,1438,183,183,233,233,887,710,130,2343.75,3046.88,843.75,12318,13942.00,11964
72-180-12,72,180,12,c,6,1,4566,923,427,R,223,1143,208,168,146,59,186,74,887,710,120,225.00,292.50,81.00,0,4257.00,0
72-180-18,72,180,18,c,6,1,4911,1267,578,R,239,1144,211,222,146,88,186,112,887,710,122,337.50,438.75,121.50,0,4602.00,0
72-180-24,72,180,24,c,6,1,5256,1714,626,R,256,1144,214,276,146,117,186,149,887,710,124,450.00,585.00,162.00,0,4947.00,0
72-180-30,72,180,30,c,6,1,5204,2162,673,R,253,1144,218,330,146,146,186,186,887,710,127,562.50,731.25,202.50,0,4894.00,0
72-180-36,72,180,36,c,6,1,5947,2471,859,R,289,1145,221,384,146,176,186,223,887,710,129,675.00,877.50,243.00,0,5637.00,0
72-180-42,72,180,42,c,6,2,6649,2909,916,R,427,1156,238,438,146,102,186,130,887,710,123,787.50,1023.75,283.50,0,6296.00,0
72-180-48,72,180,48,c,6,2,6989,3192,1128,R,443,1157,240,492,146,117,186,149,887,710,124,900.00,1170.00,324.00,0,6636.00,0
72-180-60,72,180,60,c,6,2,7108,4051,1259,R,443,1158,245,600,146,146,186,186,887,710,127,1125.00,1462.50,405.00,0,6755.00,0
72-180-72,72,180,72,c,6,2,8348,4528,1772,R,509,1158,250,708,146,176,186,223,887,710,129,1350.00,1755.00,486.00,0,7995.00,0
72-180-84,72,180,84,c,6,3,9398,5353,1937,R,663,1170,270,816,146,137,186,174,887,710,126,1575.00,2047.50,567.00,0,9000.00,0
72-180-90,72,180,90,c,6,3,9013,5765,2020,R,634,1171,272,870,146,146,186,186,887,710,127,1687.50,2193.75,607.50,0,8616.00,0
72-180-120,72,180,120,c,6,4,11908,6726,4434,B,825,1184,299,1320,146,146,186,186,887,710,127,2250.00,2925.00,810.00,0,11466.00,0
72-180-150,72,180,150,c,6,4,15409,7358,6502,B,905,1186,309,1635,146,183,186,233,887,710,130,2812.50,3656.25,1012.50,0,14967.00,0
72-180-180,72,180,180,c,6,6,19576,9382,7178,B,1290,1210,354,1950,146,146,186,186,887,710,127,3375.00,4387.50,1215.00,0,19046.00,0
72-210-12,72,210,12,c,7,1,5182,1094,481,R,230,1329,235,196,146,59,186,74,887,710,120,262.50,341.25,94.50,0,4828.00,0
72-210-18,72,210,18,c,7,1,5581,1516,637,R,247,1329,238,259,146,88,186,112,887,710,122,393.75,511.88,141.75,0,5227.00,0
72-210-24,72,210,24,c,7,1,5980,2040,690,R,263,1330,242,322,146,117,186,149,887,710,124,525.00,682.50,189.00,0,5626.00,0
72-210-30,72,210,30,c,7,1,5926,2436,872,R,260,1330,245,385,146,146,186,186,887,710,127,656.25,853.13,236.25,0,5572.00,0
72-210-36,72,210,36,c,7,1,6778,2952,933,R,296,1331,248,448,146,176,186,223,887,710,129,787.50,1023.75,283.50,0,6424.00,0
72-210-42,72,210,42,c,7,2,7535,3320,1142,R,434,1342,265,511,146,102,186,130,887,710,123,918.75,1194.38,330.75,0,7137.00,0
72-210-48,72,210,48,c,7,2,7929,3828,1212,R,450,1342,267,574,146,117,186,149,887,710,124,1050.00,1365.00,378.00,0,7531.00,0
72-210-60,72,210,60,c,7,2,8078,4495,1700,R,450,1343,272,700,146,146,186,186,887,710,127,1312.50,1706.25,472.50,0,7681.00,0
72-210-72,72,210,72,c,7,2,9504,5475,1875,R,516,1344,277,826,146,176,186,223,887,710,129,1575.00,2047.50,567.00,0,9106.00,0
72-210-84,72,210,84,c,7,3,10662,6245,2260,R,670,1356,297,952,146,137,186,174,887,710,126,1837.50,2388.75,661.50,0,10220.00,0
72-210-90,72,210,90,c,7,3,10231,6726,2356,R,641,1356,299,1015,146,146,186,186,887,710,127,1968.75,2559.38,708.75,0,9789.00,0
72-210-120,72,210,120,c,7,4,13538,6920,6100,B,831,1369,326,1540,146,146,186,186,887,710,127,2625.00,3412.50,945.00,0,13052.00,0
72-210-150,72,210,150,c,7,4,17573,9368,6802,B,911,1371,336,1908,146,183,186,233,887,710,130,3281.25,4265.63,1181.25,0,17086.00,0
72-210-180,72,210,180,c,7,6,22258,10945,8375,B,1298,1395,381,2275,146,146,186,186,887,710,127,3937.50,5118.75,1417.50,0,21684.00,0
72-210-240,72,210,240,c,7,8,28197,15066,10554,B,1705,1422,435,3010,146,146,186,186,887,710,127,5250.00,6825.00,1890.00,0,27533.00,0
72-240-12,72,240,12,c,8,1,5779,1137,638,R,238,1515,262,221,146,59,186,74,887,710,120,300.00,390.00,108.00,0,5381.00,0
72-240-18,72,240,18,c,8,1,6223,1732,696,R,254,1515,266,292,146,88,186,112,887,710,122,450.00,585.00,162.00,0,5825.00,0
